1,2,5,4,1,7,13,22,25,24,21,27,33,3,6,23,26,70.5,,,,,,
2,2,5,8,16,7,14,32,31,28,36,27,34,3,17,23,37,70.63333333,,,,,,
3,2,11,4,16,7,13,32,25,28,21,27,34,3,6,23,37,70.8,,,,,,
4,2,11,8,1,7,14,22,31,24,36,27,33,3,17,23,26,69.86666667,,,,,,
5,12,5,4,16,7,14,22,25,28,36,27,33,3,6,23,37,71.23333333,,,,,,
6,12,5,8,1,7,13,32,31,24,21,27,34,3,17,23,26,70.2,,,,,,
7,12,11,4,1,7,14,32,25,24,36,27,34,3,17,23,37,70.6,,,,,,
8,12,11,8,16,7,13,22,31,28,21,27,33,3,6,23,26,70.06666667,,,,,,
9,2,5,4,16,7,13,22,31,24,36,29,34,3,6,23,37,70.66666667,,,,,,
10,2,5,8,1,7,14,32,25,28,21,29,33,3,17,23,26,70,,,,,,
11,2,11,4,1,7,13,32,31,28,36,29,33,3,17,23,37,70.53333333,,,,,,
12,2,11,8,16,7,14,22,25,24,21,29,34,3,6,23,26,70.23333333,,,,,,
13,12,5,4,1,7,14,22,31,28,21,29,34,3,17,23,37,69.6,,,,,,
14,12,5,8,16,7,13,32,25,24,36,29,33,3,6,23,26,70.56666667,,,,,,
15,12,11,4,16,7,14,32,31,24,21,29,33,3,17,23,26,70.46666667,,,,,,
16,12,11,8,1,7,13,22,25,28,36,29,34,3,6,23,37,69.46666667,,,,,,
17,2,5,4,1,7,14,32,31,24,21,30,34,3,6,23,26,70.06666667,,,,,,
18,2,5,8,16,7,13,22,25,28,36,30,33,3,17,23,37,71.1,,,,,,
19,2,11,4,16,7,14,22,31,28,36,30,34,3,6,23,26,70.83333333,,,,,,
20,2,11,8,1,7,13,32,25,24,21,30,33,3,17,23,37,70.03333333,,,,,,
21,12,5,4,16,7,13,32,31,28,21,30,33,3,6,23,37,71.16666667,,,,,,
22,12,5,8,1,7,14,22,25,24,36,30,34,3,17,23,26,70.06666667,,,,,,
23,12,11,4,1,7,13,22,31,24,36,30,33,3,6,23,37,69.7,,,,,,
24,12,11,8,16,7,14,32,25,28,21,30,34,3,17,23,26,70.03333333,,,,,,
25,2,5,4,16,9,14,32,25,24,36,27,33,3,17,23,26,71.13333333,,,,,,
26,2,5,8,1,9,13,22,31,28,21,27,34,3,6,23,37,69.4,,,,,,
27,2,11,4,1,9,14,22,25,28,21,27,33,3,17,23,37,70.26666667,,,,,,
28,2,11,8,16,9,13,32,31,24,36,27,34,3,6,23,26,70.5,,,,,,
29,12,5,4,1,9,13,32,25,28,36,27,34,3,6,23,26,70.03333333,,,,,,
30,12,5,8,16,9,14,22,31,24,21,27,33,3,17,23,37,70.13333333,,,,,,
31,12,11,4,16,9,13,22,25,24,21,27,34,3,17,23,26,70.66666667,,,,,,
32,12,11,8,1,9,14,32,31,28,36,27,33,3,6,23,37,69.63333333,,,,,,
33,2,5,4,1,9,13,32,25,24,21,29,34,3,17,23,37,70.36666667,,,,,,
34,2,5,8,16,9,14,22,31,28,36,29,33,3,6,23,26,70.4,,,,,,
35,2,11,4,16,9,13,22,31,28,21,29,33,3,17,23,26,70.2,,,,,,
36,2,11,8,1,9,14,32,25,24,36,29,34,3,6,23,37,69.4,,,,,,
37,12,5,4,16,9,14,32,25,28,21,29,34,3,6,23,37,70.63333333,,,,,,
38,12,5,8,1,9,13,22,31,24,36,29,33,3,17,23,26,69.53333333,,,,,,
39,12,11,4,1,9,14,22,25,24,36,29,33,3,6,23,26,70,,,,,,
40,12,11,8,16,9,13,32,31,28,21,29,34,3,17,23,37,69.46666667,,,,,,
41,2,5,4,16,9,13,22,25,24,21,30,34,3,6,23,37,70.96666667,,,,,,
42,2,5,8,1,9,14,32,31,28,36,30,33,3,17,23,26,69.23333333,,,,,,
43,2,11,4,1,9,13,32,31,28,21,30,34,3,17,23,26,70.03333333,,,,,,
44,2,11,8,16,9,14,22,25,24,36,30,33,3,6,23,37,70.1,,,,,,
45,12,5,4,1,9,14,22,31,28,36,30,34,3,17,23,37,69.8,,,,,,
46,12,5,8,16,9,13,32,25,24,21,30,33,3,6,23,26,70.33333333,,,,,,
47,12,11,4,16,9,14,32,31,24,36,30,34,3,17,23,37,70.03333333,,,,,,
48,12,11,8,1,9,13,22,25,28,21,30,33,3,6,23,26,69.56666667,,,,,,
49,2,5,4,1,10,14,22,31,24,36,27,34,3,6,23,37,70.93333333,,,,,,
50,2,5,8,16,10,13,32,25,28,21,27,33,3,17,23,26,71.63333333,,,,,,
51,2,11,4,16,10,14,32,31,28,21,27,33,3,6,23,26,70.9,,,,,,
52,2,11,8,1,10,13,22,25,24,36,27,34,3,17,23,37,70.13333333,,,,,,
53,12,5,4,16,10,13,22,31,28,36,27,34,3,17,23,26,71.1,,,,,,
54,12,5,8,1,10,14,32,25,24,21,27,33,3,6,23,37,70.76666667,,,,,,
55,12,11,4,1,10,13,32,31,24,21,27,33,3,17,23,37,70.03333333,,,,,,
56,12,11,8,16,10,14,22,25,28,36,27,34,3,6,23,26,70.5,,,,,,
57,2,5,4,16,10,14,32,25,24,36,29,34,3,17,23,26,71.2,,,,,,
58,2,5,8,1,10,13,22,31,28,21,29,33,3,6,23,37,70.16666667,,,,,,
59,2,11,4,1,10,14,22,25,28,21,29,34,3,17,23,26,70.13333333,,,,,,
60,2,11,8,16,10,13,32,31,24,36,29,33,3,6,23,37,70.73333333,,,,,,
61,12,5,4,1,10,13,32,25,28,36,29,33,3,17,23,37,70.63333333,,,,,,
62,12,5,8,16,10,14,22,31,24,21,29,34,3,6,23,26,70.63333333,,,,,,
63,12,11,4,16,10,13,22,25,24,21,29,33,3,6,23,37,70.53333333,,,,,,
64,12,11,8,1,10,14,32,31,28,36,29,34,3,17,23,26,69.06666667,,,,,,
65,2,5,4,1,10,13,22,25,28,36,30,33,3,6,23,26,71.2,,,,,,
66,2,5,8,16,10,14,32,31,24,21,30,34,3,17,23,37,70.96666667,,,,,,
67,2,11,4,16,10,13,32,25,24,36,30,34,3,6,23,26,70.83333333,,,,,,
68,2,11,8,1,10,14,22,31,28,21,30,33,3,17,23,37,69.8,,,,,,
69,12,5,4,16,10,14,22,25,24,21,30,33,3,17,23,26,71.63333333,,,,,,
70,12,5,8,1,10,13,32,31,28,36,30,34,3,6,23,37,70.33333333,,,,,,
71,12,11,4,1,10,14,32,25,28,36,30,33,3,6,23,37,70.2,,,,,,
72,12,11,8,16,10,13,22,31,24,21,30,34,3,17,23,26,70.13333333,,,,,,
73,2,5,4,1,10,13,32,31,28,36,27,33,3,17,23,26,71.06666667,,,,,,
74,12,5,4,1,7,13,22,25,24,21,29,34,3,17,23,26,70.13333333,,,,,,
75,2,5,4,1,7,13,22,31,28,21,30,34,3,17,23,26,69.56666667,,,,,,
76,12,5,4,1,9,13,32,25,24,36,30,33,3,17,23,37,70.33333333,,,,,,
77,12,11,4,1,7,13,22,31,28,36,27,34,3,17,23,26,70.03333333,,,,,,
78,2,11,4,1,9,13,32,25,24,21,27,33,3,6,23,37,70.53333333,,,,,,
79,12,11,4,1,9,13,32,25,28,36,29,33,3,6,23,26,69.96666667,,,,,,
80,2,11,4,1,10,13,32,31,24,21,29,34,3,6,23,26,70.2,,,,,,
81,12,11,4,1,10,13,22,31,28,21,30,34,3,6,23,37,69.86666667,,,,,,
82,2,5,8,16,7,13,22,25,24,36,27,34,3,6,23,37,71.36666667,,,,,,
83,12,5,8,16,9,13,32,31,28,36,27,33,3,17,23,37,70.5,,,,,,
84,2,5,8,16,9,13,22,25,28,36,29,34,3,17,23,37,70.33333333,,,,,,
85,12,5,8,16,10,13,32,25,28,21,29,34,3,6,23,37,70.93333333,,,,,,
86,2,5,8,16,10,13,22,31,24,36,30,33,3,17,23,26,70.93333333,,,,,,
87,12,11,8,16,10,13,32,25,24,36,27,33,3,17,23,26,70.53333333,,,,,,
88,2,11,8,16,7,13,32,31,28,21,29,34,3,6,23,26,70.36666667,,,,,,
89,12,11,8,16,7,13,22,31,24,36,30,34,3,6,23,37,70.4,,,,,,
90,2,11,8,16,9,13,32,31,28,36,30,33,3,6,23,37,70,,,,,,
91,2,5,4,1,7,14,32,25,28,21,27,34,3,6,23,26,70.66666667,,,,,,
92,12,5,4,1,9,14,22,25,24,21,27,34,3,6,23,26,70.5,,,,,,
93,2,5,4,1,9,14,22,31,24,21,29,33,3,6,23,37,69.83333333,,,,,,
94,12,5,4,1,10,14,22,31,28,36,29,33,3,6,23,26,69.93333333,,,,,,
95,2,5,4,1,10,14,32,25,28,21,30,34,3,17,23,37,70.96666667,,,,,,
96,12,11,4,1,10,14,22,25,24,21,27,34,3,17,23,37,70.3,,,,,,
97,2,11,4,1,7,14,22,31,24,36,29,33,3,6,23,37,70.36666667,,,,,,
98,12,11,4,1,7,14,32,25,28,36,30,33,3,17,23,26,70,,,,,,
99,2,11,4,1,9,14,22,25,28,36,30,34,3,6,23,26,69.96666667,,,,,,
100,2,5,8,16,10,14,22,25,28,21,27,34,3,17,23,37,71.26666667,,,,,,
101,12,5,8,16,7,14,32,31,28,36,29,33,3,6,23,37,70.56666667,,,,,,
102,2,5,8,16,7,14,32,31,24,36,30,33,3,6,23,26,70.56666667,,,,,,
103,12,5,8,16,9,14,22,31,28,21,30,34,3,6,23,26,69.7,,,,,,
104,12,11,8,16,7,14,32,25,24,21,27,33,3,6,23,37,70.36666667,,,,,,
105,2,11,8,16,9,14,22,31,28,21,27,34,3,17,23,26,69.83333333,,,,,,
106,12,11,8,16,9,14,22,31,24,21,29,34,3,17,23,37,69.2,,,,,,
107,2,11,8,16,10,14,22,25,28,36,29,33,3,17,23,37,70.66666667,,,,,,
108,12,11,8,16,10,14,32,25,24,36,30,33,3,17,23,37,70.13333333,,,,,,
109,12,5,8,1,9,14,22,25,28,21,29,33,3,17,23,26,69.66666667,,,,,,
110,12,11,4,16,9,14,22,25,24,36,29,34,3,17,23,26,70.3,,,,,,
111,12,5,8,1,9,13,32,31,24,21,29,34,3,6,23,26,69.66666667,,,,,,
112,2,5,4,16,9,13,32,31,24,36,29,33,3,17,23,37,70.5,,,,,,
113,2,5,4,1,9,14,32,31,28,21,29,33,3,6,23,26,69.96666667,,,,,,
114,12,11,8,1,10,13,22,31,28,21,27,33,3,6,23,26,69.7,,,,,,
115,2,5,4,16,10,13,22,25,24,21,27,33,3,6,23,37,71.86666667,,,,,,
116,2,5,8,1,10,14,32,31,24,36,27,34,3,17,23,26,70.63333333,,,,,,
117,12,11,4,16,10,13,32,25,28,36,27,34,3,17,23,37,70.66666667,,,,,,
118,12,5,4,1,9,13,22,31,24,21,30,33,3,17,23,26,69.76666667,,,,,,
119,2,11,4,16,7,13,22,25,24,21,30,33,3,17,23,26,71.03333333,,,,,,
120,2,5,4,16,7,14,22,25,28,21,30,33,3,6,23,37,71.36666667,,,,,,
121,12,11,8,1,7,14,22,31,24,21,30,34,3,6,23,37,69.36666667,,,,,,
122,2,5,8,1,7,13,32,25,28,36,30,34,3,6,23,37,70.23333333,,,,,,
123,12,11,4,1,7,13,32,25,24,21,30,34,3,6,23,26,70.2,,,,,,
124,12,5,8,16,9,14,32,25,28,36,30,34,3,17,23,26,70.5,,,,,,
125,2,11,8,16,7,14,32,31,24,36,30,34,3,17,23,37,70.46666667,,,,,,
126,12,5,8,16,7,13,22,31,28,21,29,33,3,17,23,37,70.5,,,,,,
127,12,5,4,1,7,14,32,25,24,36,29,34,3,17,23,37,70.23333333,,,,,,
128,12,5,4,16,10,14,32,31,24,36,27,34,3,6,23,26,71.73333333,,,,,,
129,2,11,8,16,9,13,32,25,28,21,29,33,3,6,23,26,70.36666667,,,,,,
130,12,11,4,1,9,13,22,31,24,36,29,34,3,6,23,37,69.46666667,,,,,,
131,2,5,8,1,9,13,22,25,24,36,27,33,3,17,23,26,70.16666667,,,,,,
132,12,11,8,1,10,13,22,25,24,21,30,34,3,6,23,26,69.93333333,,,,,,
133,12,11,8,16,9,14,32,25,28,21,27,34,3,17,23,37,70.03333333,,,,,,
134,2,5,4,1,9,13,22,31,24,36,27,34,3,17,23,37,70.13333333,,,,,,
135,12,11,4,16,7,14,32,31,28,21,27,33,3,17,23,37,70.43333333,,,,,,
136,12,11,4,16,9,14,32,31,28,36,27,33,3,6,23,26,70.66666667,,,,,,
137,12,11,4,16,10,14,32,31,28,21,30,33,3,6,23,26,70.76666667,,,,,,
138,12,11,8,1,7,13,22,25,28,21,27,33,3,17,23,37,70.33333333,,,,,,
139,2,5,8,1,10,13,22,25,24,36,29,33,3,17,23,26,70.6,,,,,,
140,2,11,4,16,7,13,32,25,24,36,29,33,3,17,23,26,71,,,,,,
141,12,11,8,1,7,13,32,31,24,21,29,33,3,6,23,37,69.56666667,,,,,,
142,12,11,4,16,10,13,22,31,28,36,29,34,3,17,23,37,70.4,,,,,,
143,2,11,8,16,10,13,22,31,28,36,27,34,3,6,23,37,70.66666667,,,,,,
144,12,11,8,1,10,14,32,25,24,21,29,33,3,17,23,37,69.76666667,,,,,,
145,2,11,8,1,9,14,32,25,24,21,30,34,3,17,23,37,69.7,,,,,,
146,2,5,4,16,7,13,22,31,28,21,27,33,3,17,23,26,70.9,,,,,,
147,2,11,8,1,9,13,22,31,24,36,30,34,3,17,23,26,69.5,,,,,,
148,2,5,4,16,10,14,32,31,28,21,29,33,3,17,23,37,71.4,,,,,,
149,2,5,8,1,10,14,32,25,28,21,30,33,3,6,23,26,70.5,,,,,,
150,2,5,4,1,10,13,32,31,24,21,30,33,3,6,23,37,70.96666667,,,,,,
151,12,5,8,1,7,14,22,31,28,36,30,33,3,6,23,26,69.7,,,,,,
152,2,11,4,1,10,14,22,31,24,36,30,34,3,17,23,37,70.1,,,,,,
153,12,5,8,1,10,13,22,25,24,36,27,34,3,6,23,37,70.76666667,,,,,,
154,12,11,4,16,7,13,22,31,24,36,27,34,3,6,23,37,70.93333333,,,,,,
155,12,5,4,1,10,14,32,25,28,21,27,34,3,6,23,26,70.8,,,,,,
156,2,11,4,16,7,14,22,25,28,21,29,33,3,6,23,26,70.66666667,,,,,,
157,2,5,8,16,10,13,22,25,28,36,30,34,3,17,23,37,71.33333333,,,,,,
158,12,5,4,16,9,13,22,25,28,36,30,33,3,17,23,37,70.3,,,,,,
159,12,5,8,16,7,13,32,25,24,21,30,34,3,17,23,37,70.5,,,,,,
160,2,5,8,1,7,14,32,31,24,21,27,33,3,6,23,37,69.8,,,,,,
161,2,5,4,1,9,14,32,31,24,21,30,33,3,6,23,26,70.16666667,,,,,,
162,12,11,8,1,9,14,32,25,24,36,27,33,3,17,23,26,69.7,,,,,,
163,12,11,4,16,9,13,22,31,28,36,27,34,3,6,23,37,69.9,,,,,,
164,2,11,4,16,7,13,22,31,28,21,30,34,3,17,23,37,70.23333333,,,,,,
165,2,5,4,16,9,14,32,31,28,21,27,34,3,6,23,26,70.83333333,,,,,,
166,2,11,4,1,9,14,32,31,28,21,29,34,3,6,23,26,69.76666667,,,,,,
167,2,11,4,1,7,14,32,25,28,36,27,34,3,6,23,26,70.6,,,,,,
168,2,11,8,16,7,14,22,25,24,21,27,34,3,17,23,26,70.6,,,,,,
169,2,11,4,1,9,14,22,25,28,36,27,34,3,17,23,37,70.13333333,,,,,,
170,12,5,8,1,7,13,32,25,28,36,27,33,3,6,23,26,70.36666667,,,,,,
171,2,5,4,1,10,13,32,31,28,21,27,34,3,6,23,37,70.8,,,,,,
172,12,5,8,16,10,14,22,31,24,36,30,34,3,6,23,26,70.66666667,,,,,,
173,12,11,4,16,9,14,22,31,24,21,30,33,3,6,23,37,69.9,,,,,,
174,12,5,4,16,7,13,32,31,24,36,30,33,3,17,23,26,70.7,,,,,,
175,12,5,4,1,10,13,32,25,24,36,29,34,3,6,23,26,70.76666667,,,,,,
176,12,5,8,16,10,14,22,31,24,21,27,33,3,17,23,26,71.16666667,,,,,,
177,2,5,8,1,7,14,22,31,24,36,29,34,3,17,23,26,69.23333333,,,,,,
178,2,11,4,16,10,14,22,31,24,36,27,33,3,6,23,37,71.16666667,,,,,,
179,12,5,4,16,10,13,22,25,28,21,29,34,3,17,23,26,71.36666667,,,,,,
180,12,11,4,1,10,13,32,31,28,36,30,33,3,17,23,26,70.16666667,,,,,,
181,2,5,4,1,7,13,22,25,24,21,29,33,3,6,23,37,70.23333333,,,,,,
182,12,11,4,16,7,13,22,25,24,36,29,34,3,17,23,37,70.63333333,,,,,,
183,2,11,4,1,9,14,32,31,28,21,27,33,3,17,23,26,70.03333333,,,,,,
184,12,5,8,1,9,13,32,25,24,36,30,34,3,6,23,37,69.9,,,,,,
185,12,11,8,16,9,14,32,31,28,21,29,33,3,17,23,26,69.36666667,,,,,,
186,2,11,8,1,10,14,32,31,24,21,29,34,3,17,23,37,69.6,,,,,,
187,2,11,8,16,10,13,32,31,28,21,30,34,3,6,23,26,70.46666667,,,,,,
188,12,5,8,16,7,14,32,25,28,36,27,34,3,17,23,26,70.56666667,,,,,,
189,2,5,4,1,7,14,22,25,28,36,30,33,3,17,23,37,70.36666667,,,,,,
190,12,5,4,1,7,13,32,31,28,36,29,34,3,6,23,26,70.2,,,,,,
191,2,5,8,16,9,14,22,25,28,36,27,33,3,6,23,37,70.73333333,,,,,,
192,2,11,8,16,10,14,32,25,28,21,29,33,3,6,23,37,70.6,,,,,,
193,2,11,4,16,9,14,22,31,24,21,30,33,3,17,23,26,70.3,,,,,,
194,2,5,4,16,9,13,22,31,24,36,29,33,3,6,23,26,70.53333333,,,,,,
195,2,11,8,1,9,14,22,25,28,36,29,33,3,17,23,37,69.23333333,,,,,,
196,12,11,8,1,7,14,32,25,24,36,29,33,3,17,23,26,69.63333333,,,,,,
197,12,5,8,1,10,14,22,31,24,21,29,34,3,17,23,37,70.1,,,,,,
198,2,11,4,16,10,14,32,31,24,21,29,33,3,6,23,26,70.66666667,,,,,,
199,12,5,4,1,9,13,32,25,28,21,30,33,3,17,23,37,70.33333333,,,,,,
200,12,5,8,16,10,14,32,31,28,21,27,33,3,17,23,37,71,,,,,,
201,12,11,4,16,10,14,32,25,28,21,30,33,3,6,23,37,71.1,,,,,,
202,12,11,8,1,7,13,32,31,28,21,30,34,3,6,23,26,69.43333333,,,,,,
203,12,11,4,1,9,13,22,31,28,21,29,33,3,17,23,37,69.36666667,,,,,,
204,2,11,8,1,10,13,22,31,24,21,27,34,3,17,23,26,70.13333333,,,,,,
205,2,11,8,1,7,14,22,31,24,21,29,34,3,6,23,37,69.26666667,,,,,,
,,,,,,,,,,,,,,,,,,Max,Min ,Range ,Average ,SD,Coeff. Var. 
,,,,,,,,,,,,,,,,,,71.86666667,69.06666667,2.8,70.33626016,0.548703421,0.007801146
